date,region,channel,sku,category,segment,qty,unit_price,discount_rate,unit_cost,revenue,tavg,tmax,tmin,precipitation,spend,clicks_mkt,impr_mkt,section,slot_rank,impr_merch,clicks_merch,campaign,platform,is_event,stock_on_hand,lead_time_days
2025-04-03,SEOUL,web,SKU-001,Outer,RETURN,0,30000,0.03,15600,0,5.8,8.6,3.2,0,0,188,9349,MAIN,3,1379,4,AlwaysOn,google,0,0,14
2025-04-03,BUSAN,app,SKU-002,Outer,VIP,0,37000,0.03,20720,0,7.7,10.8,5.8,0,0,208,10176,MAIN,3,1491,8,AlwaysOn,meta,0,0,14
2025-04-03,SEOUL,app,SKU-003,Inner,RETURN,0,44000,0.03,26400,0,6.0,9.6,3.9,0,0,215,9997,MAIN,3,1491,12,AlwaysOn,meta,0,0,14
2025-04-03,BUSAN,web,SKU-004,Inner,VIP,0,51000,0.03,32640,0,6.9,9.7,4.8,0,0,221,10527,MAIN,3,1372,4,AlwaysOn,google,0,0,7
2025-04-03,SEOUL,app,SKU-005,Kids,RETURN,0,30000,0.03,20400,0,5.2,8.5,2.7,0,0,205,10627,MAIN,3,1502,5,AlwaysOn,meta,0,0,7
2025-04-03,BUSAN,web,SKU-006,Kids,RETURN,0,37000,0.03,19240,0,8.6,11.3,6.4,0,0,217,9865,MAIN,3,1549,10,AlwaysOn,google,0,0,14
2025-04-03,SEOUL,app,SKU-007,Shoes,VIP,0,44000,0.03,24640,0,5.2,8.0,3.5,0,0,205,10176,MAIN,3,1502,14,AlwaysOn,meta,0,0,7
2025-04-03,BUSAN,web,SKU-008,Acc,RETURN,0,51000,0.03,30600,0,8.8,11.4,6.7,0,0,226,10571,MAIN,3,1406,5,AlwaysOn,google,0,0,5
2025-04-04,BUSAN,app,SKU-001,Outer,RETURN,0,30000,0.03,15600,0,7.0,10.3,4.7,0,0,224,10673,MAIN,2,1837,20,AlwaysOn,meta,0,0,14
2025-04-04,SEOUL,web,SKU-002,Outer,VIP,0,37000,0.03,20720,0,5.9,8.6,3.5,0,0,210,10095,MAIN,2,1651,20,AlwaysOn,google,0,0,14
2025-04-04,BUSAN,web,SKU-003,Inner,RETURN,0,44000,0.03,26400,0,8.1,11.6,6.4,0,0,196,9581,MAIN,2,1799,13,AlwaysOn,google,0,0,14
2025-04-04,SEOUL,app,SKU-004,Inner,VIP,0,51000,0.03,32640,0,4.9,8.5,2.4,0,0,217,10018,MAIN,2,1904,15,AlwaysOn,meta,0,0,7
2025-04-04,BUSAN,web,SKU-005,Kids,RETURN,0,30000,0.03,20400,0,7.7,10.9,5.4,0,0,234,10489,MAIN,2,1665,16,AlwaysOn,google,0,0,7
2025-04-04,SEOUL,app,SKU-006,Kids,VIP,0,37000,0.03,19240,0,4.7,7.5,2.4,0,0,208,9503,MAIN,2,1888,20,AlwaysOn,meta,0,0,14
2025-04-04,BUSAN,web,SKU-007,Shoes,VIP,0,44000,0.03,24640,0,7.3,10.9,5.6,0,0,184,9367,MAIN,2,1652,21,AlwaysOn,google,0,0,7
2025-04-04,SEOUL,app,SKU-008,Acc,VIP,0,51000,0.03,30600,0,5.8,8.6,3.6,0,0,223,10636,MAIN,2,1765,22,AlwaysOn,meta,0,0,5
2025-04-05,SEOUL,web,SKU-001,Outer,RETURN,0,30000,0.03,15600,0,5.5,9.1,3.3,0,0,220,10625,MAIN,3,1507,16,AlwaysOn,google,0,0,14
2025-04-05,BUSAN,app,SKU-002,Outer,NEW,0,37000,0.03,20720,0,8.8,11.7,6.4,0,0,229,10048,MAIN,3,1500,12,AlwaysOn,meta,0,0,14
2025-04-05,SEOUL,app,SKU-003,Inner,NEW,0,44000,0.03,26400,0,6.2,9.5,3.9,0,0,204,9751,MAIN,3,1351,7,AlwaysOn,meta,0,0,14
2025-04-05,BUSAN,web,SKU-004,Inner,NEW,0,51000,0.03,32640,0,8.1,11.2,6.3,0,0,179,9741,MAIN,3,1418,12,AlwaysOn,google,0,0,7
2025-04-05,SEOUL,app,SKU-005,Kids,VIP,0,30000,0.03,20400,0,6.1,8.8,3.9,0,0,212,10537,MAIN,3,1589,13,AlwaysOn,meta,0,0,7
2025-04-05,BUSAN,web,SKU-006,Kids,NEW,0,37000,0.03,19240,0,6.8,10.2,4.5,0,0,211,10304,MAIN,3,1351,12,AlwaysOn,google,0,0,14
2025-04-05,SEOUL,app,SKU-007,Shoes,VIP,0,44000,0.03,24640,0,5.4,8.5,3.3,0,0,188,9715,MAIN,3,1565,11,AlwaysOn,meta,0,0,7
2025-04-05,BUSAN,web,SKU-008,Acc,NEW,0,51000,0.03,30600,0,7.5,10.8,5.3,0,0,189,10332,MAIN,3,1602,16,AlwaysOn,google,0,0,5
2025-04-06,BUSAN,app,SKU-001,Outer,RETURN,0,30000,0.03,15600,0,8.2,11.2,6.6,0,0,208,10537,MAIN,3,1567,12,AlwaysOn,meta,0,0,14
2025-04-06,SEOUL,web,SKU-002,Outer,RETURN,0,37000,0.03,20720,0,6.4,9.1,4.7,0,0,209,10607,MAIN,3,1543,15,AlwaysOn,google,0,140,14
2025-04-06,BUSAN,web,SKU-003,Inner,VIP,0,44000,0.03,26400,0,7.8,11.0,5.5,0,0,215,9441,MAIN,3,1390,5,AlwaysOn,google,0,174,14
2025-04-06,SEOUL,app,SKU-004,Inner,VIP,0,51000,0.03,32640,0,6.4,9.8,4.2,0,0,223,9981,MAIN,3,1470,10,AlwaysOn,meta,0,0,7
2025-04-06,BUSAN,web,SKU-005,Kids,NEW,0,30000,0.03,20400,0,8.6,11.5,6.5,0,0,217,10488,MAIN,3,1589,10,AlwaysOn,google,0,0,7
2025-04-06,SEOUL,app,SKU-006,Kids,NEW,0,37000,0.03,19240,0,6.4,9.7,4.5,0,0,235,10344,MAIN,3,1401,10,AlwaysOn,meta,0,131,14
2025-04-06,BUSAN,web,SKU-007,Shoes,RETURN,0,44000,0.03,24640,0,7.1,10.3,4.9,0,0,207,9663,MAIN,3,1444,12,AlwaysOn,google,0,0,7
2025-04-06,SEOUL,app,SKU-008,Acc,NEW,0,51000,0.03,30600,0,6.3,9.8,3.7,0,0,179,9783,MAIN,3,1474,4,AlwaysOn,meta,0,82,5
2025-04-07,SEOUL,web,SKU-001,Outer,VIP,0,30000,0.03,15600,0,6.7,9.4,4.8,0,0,209,9858,MAIN,2,1917,24,AlwaysOn,google,0,0,14
2025-04-07,BUSAN,app,SKU-002,Outer,RETURN,6,37000,0.03,20720,215340,7.3,10.0,4.9,0,0,199,9637,MAIN,2,1932,24,AlwaysOn,meta,0,134,14
2025-04-07,SEOUL,app,SKU-003,Inner,NEW,11,44000,0.03,26400,469480,7.1,9.8,4.8,0,0,209,10468,MAIN,2,1936,17,AlwaysOn,meta,0,163,14
2025-04-07,BUSAN,web,SKU-004,Inner,NEW,0,51000,0.03,32640,0,9.8,12.6,7.9,0,0,222,10357,MAIN,2,1682,11,AlwaysOn,google,0,0,7
2025-04-07,SEOUL,app,SKU-005,Kids,VIP,0,30000,0.03,20400,0,6.2,8.8,4.0,0,0,224,10160,MAIN,2,1683,18,AlwaysOn,meta,0,0,7
2025-04-07,BUSAN,web,SKU-006,Kids,VIP,13,37000,0.03,19240,466570,7.8,11.1,5.9,0,0,229,10017,MAIN,2,1711,19,AlwaysOn,google,0,118,14
2025-04-07,SEOUL,app,SKU-007,Shoes,NEW,0,44000,0.03,24640,0,6.1,8.9,4.2,0,0,181,9949,MAIN,2,1746,22,AlwaysOn,meta,0,0,7
2025-04-07,BUSAN,web,SKU-008,Acc,NEW,8,51000,0.03,30600,395760,8.4,11.5,6.0,0,0,179,9378,MAIN,2,1794,21,AlwaysOn,google,0,74,5
2025-04-08,BUSAN,app,SKU-001,Outer,VIP,0,30000,0.03,15600,0,8.3,11.4,6.8,0,0,198,10164,MAIN,3,1475,12,AlwaysOn,meta,0,0,14
2025-04-08,SEOUL,web,SKU-002,Outer,RETURN,8,37000,0.03,20720,287120,6.0,8.9,3.9,0,0,209,9919,MAIN,3,1627,6,AlwaysOn,google,0,126,14
2025-04-08,BUSAN,web,SKU-003,Inner,RETURN,11,44000,0.03,26400,469480,9.1,11.8,6.9,0,0,210,10653,MAIN,3,1609,16,AlwaysOn,google,0,152,14
2025-04-08,SEOUL,app,SKU-004,Inner,NEW,0,51000,0.03,32640,0,7.2,10.6,4.7,0,0,198,10367,MAIN,3,1506,15,AlwaysOn,meta,0,0,7
2025-04-08,BUSAN,web,SKU-005,Kids,NEW,0,30000,0.03,20400,0,8.6,11.9,6.5,0,0,174,9492,MAIN,3,1569,7,AlwaysOn,google,0,0,7
2025-04-08,SEOUL,app,SKU-006,Kids,NEW,8,37000,0.03,19240,287120,6.9,9.7,5.0,0,0,205,9740,MAIN,3,1515,14,AlwaysOn,meta,0,110,14
2025-04-08,BUSAN,web,SKU-007,Shoes,RETURN,0,44000,0.03,24640,0,7.2,10.0,4.8,0,0,181,9662,MAIN,3,1395,9,AlwaysOn,google,0,0,7
2025-04-08,SEOUL,app,SKU-008,Acc,VIP,8,51000,0.03,30600,395760,6.1,9.2,4.1,0,0,188,10149,MAIN,3,1413,15,AlwaysOn,meta,0,66,5
2025-04-09,SEOUL,web,SKU-001,Outer,NEW,0,30000,0.02,15600,0,7.3,10.8,5.1,0,0,193,10070,MAIN,1,2242,30,AlwaysOn,google,0,0,14
2025-04-09,BUSAN,app,SKU-002,Outer,NEW,8,37000,0.02,20720,290080,9.3,11.9,7.3,0,0,217,10691,MAIN,1,2373,21,AlwaysOn,meta,0,118,14
2025-04-09,SEOUL,app,SKU-003,Inner,RETURN,12,44000,0.02,26400,517440,6.6,9.1,4.3,0,0,193,10626,MAIN,1,2227,30,AlwaysOn,meta,0,140,14
2025-04-09,BUSAN,web,SKU-004,Inner,RETURN,0,51000,0.02,32640,0,8.1,11.0,6.2,0,0,212,9772,MAIN,1,2359,33,AlwaysOn,google,0,0,7
2025-04-09,SEOUL,app,SKU-005,Kids,NEW,0,30000,0.02,20400,0,6.3,9.8,4.0,0,0,214,10193,MAIN,1,2305,26,AlwaysOn,meta,0,0,7
2025-04-09,BUSAN,web,SKU-006,Kids,VIP,7,37000,0.02,19240,253820,8.2,11.4,6.1,0,0,196,10674,MAIN,1,2333,28,AlwaysOn,google,0,103,14
2025-04-09,SEOUL,app,SKU-007,Shoes,RETURN,0,44000,0.02,24640,0,6.0,9.1,4.0,0,0,219,9909,MAIN,1,2219,22,AlwaysOn,meta,0,0,7
2025-04-09,BUSAN,web,SKU-008,Acc,RETURN,10,51000,0.02,30600,499800,8.4,11.0,6.2,0,0,171,9518,MAIN,1,2286,24,AlwaysOn,google,0,56,5
2025-04-10,BUSAN,app,SKU-001,Outer,VIP,0,30000,0.05,15600,0,8.0,11.2,6.3,0,0,228,10262,MAIN,2,1940,25,AlwaysOn,meta,0,0,14
2025-04-10,SEOUL,web,SKU-002,Outer,RETURN,5,37000,0.05,20720,175750,6.5,9.5,4.0,0,0,198,10219,MAIN,2,1893,13,AlwaysOn,google,0,113,14
2025-04-10,BUSAN,web,SKU-003,Inner,VIP,11,44000,0.05,26400,459800,8.3,11.7,6.0,0,0,223,9837,MAIN,2,1677,22,AlwaysOn,google,0,129,14
2025-04-10,SEOUL,app,SKU-004,Inner,VIP,0,51000,0.05,32640,0,6.2,9.2,3.8,0,0,188,9809,MAIN,2,1826,23,AlwaysOn,meta,0,0,7
2025-04-10,BUSAN,web,SKU-005,Kids,VIP,0,30000,0.05,20400,0,7.8,10.5,5.8,0,0,212,10405,MAIN,2,1907,19,AlwaysOn,google,0,0,7
2025-04-10,SEOUL,app,SKU-006,Kids,RETURN,15,37000,0.05,19240,527250,6.5,9.5,5.0,0,0,216,9801,MAIN,2,1689,13,AlwaysOn,meta,0,88,14
2025-04-10,BUSAN,web,SKU-007,Shoes,RETURN,0,44000,0.05,24640,0,8.5,11.0,5.9,0,0,174,9492,MAIN,2,1779,18,AlwaysOn,google,0,0,7
2025-04-10,SEOUL,app,SKU-008,Acc,VIP,6,51000,0.05,30600,290700,6.8,10.3,5.2,0,0,206,10698,MAIN,2,1907,18,AlwaysOn,meta,0,50,5
2025-04-11,SEOUL,web,SKU-001,Outer,VIP,0,30000,0.12,15600,0,6.1,9.5,4.2,2,35000,312,12889,MAIN,1,2167,24,PromoPush,google,1,0,14
2025-04-11,BUSAN,app,SKU-002,Outer,NEW,11,37000,0.12,20720,358160,8.1,10.9,6.0,2,25000,249,12089,MAIN,1,2408,23,PromoPush,meta,1,102,14
2025-04-11,SEOUL,app,SKU-003,Inner,RETURN,25,44000,0.12,26400,968000,6.9,10.1,4.6,2,25000,244,11806,MAIN,1,2326,24,PromoPush,meta,1,104,14
2025-04-11,BUSAN,web,SKU-004,Inner,VIP,0,51000,0.12,32640,0,7.2,10.2,5.3,2,35000,298,12863,MAIN,1,2219,29,PromoPush,google,1,0,7
2025-04-11,SEOUL,app,SKU-005,Kids,NEW,0,30000,0.12,20400,0,5.9,8.7,4.2,2,25000,251,11952,MAIN,1,2182,24,PromoPush,meta,1,0,7
2025-04-11,BUSAN,web,SKU-006,Kids,NEW,13,37000,0.12,19240,423280,9.1,11.8,6.8,2,35000,261,12329,MAIN,1,2354,22,PromoPush,google,1,75,14
2025-04-11,SEOUL,app,SKU-007,Shoes,RETURN,0,44000,0.12,24640,0,6.4,9.6,4.4,2,25000,265,12214,MAIN,1,2183,21,PromoPush,meta,1,0,7
2025-04-11,BUSAN,web,SKU-008,Acc,NEW,8,51000,0.12,30600,359040,8.9,11.5,7.1,2,35000,285,12141,MAIN,1,2341,27,PromoPush,google,1,42,5
2025-04-12,BUSAN,app,SKU-001,Outer,VIP,0,30000,0.03,15600,0,8.3,11.0,6.4,0,0,233,10624,MAIN,3,1517,6,AlwaysOn,meta,0,0,14
2025-04-12,SEOUL,web,SKU-002,Outer,RETURN,3,37000,0.03,20720,107670,6.8,10.2,4.2,0,0,205,9765,MAIN,3,1606,10,AlwaysOn,google,0,99,14
2025-04-12,BUSAN,web,SKU-003,Inner,VIP,9,44000,0.03,26400,384120,8.8,11.5,6.6,0,0,198,10075,MAIN,3,1362,3,AlwaysOn,google,0,95,14
2025-04-12,SEOUL,app,SKU-004,Inner,VIP,0,51000,0.03,32640,0,7.9,10.7,6.4,0,0,193,9902,MAIN,3,1610,14,AlwaysOn,meta,0,0,7
2025-04-12,BUSAN,web,SKU-005,Kids,RETURN,0,30000,0.03,20400,0,8.0,11.2,5.5,0,0,210,10021,MAIN,3,1377,13,AlwaysOn,google,0,0,7
2025-04-12,SEOUL,app,SKU-006,Kids,RETURN,12,37000,0.03,19240,430680,6.6,9.9,4.1,0,0,190,9687,MAIN,3,1533,7,AlwaysOn,meta,0,63,14
2025-04-12,BUSAN,web,SKU-007,Shoes,RETURN,0,44000,0.03,24640,0,7.6,10.7,5.7,0,0,191,10515,MAIN,3,1573,6,AlwaysOn,google,0,0,7
2025-04-12,SEOUL,app,SKU-008,Acc,VIP,6,51000,0.03,30600,296820,7.3,10.2,5.4,0,0,199,10248,MAIN,3,1542,9,AlwaysOn,meta,0,36,5
2025-04-13,SEOUL,web,SKU-001,Outer,VIP,0,30000,0.03,15600,0,6.1,8.7,4.0,0,0,225,9963,MAIN,2,1744,18,AlwaysOn,google,0,0,14
2025-04-13,BUSAN,app,SKU-002,Outer,VIP,7,37000,0.03,20720,251230,6.8,9.3,4.6,0,0,180,9362,MAIN,2,1859,23,AlwaysOn,meta,0,92,14
2025-04-13,SEOUL,app,SKU-003,Inner,VIP,9,44000,0.03,26400,384120,5.3,8.8,2.9,0,0,195,10611,MAIN,2,1777,12,AlwaysOn,meta,0,86,14
2025-04-13,BUSAN,web,SKU-004,Inner,VIP,0,51000,0.03,32640,0,8.2,11.3,6.1,0,0,190,10334,MAIN,2,1828,21,AlwaysOn,google,0,0,7
2025-04-13,SEOUL,app,SKU-005,Kids,VIP,0,30000,0.03,20400,0,6.0,9.1,4.3,0,0,225,9945,MAIN,2,1806,17,AlwaysOn,meta,0,0,7
2025-04-13,BUSAN,web,SKU-006,Kids,NEW,11,37000,0.03,19240,394790,8.2,10.8,6.0,0,0,208,10046,MAIN,2,1762,14,AlwaysOn,google,0,52,14
2025-04-13,SEOUL,app,SKU-007,Shoes,VIP,0,44000,0.03,24640,0,7.0,9.9,5.3,0,0,207,9867,MAIN,2,1904,23,AlwaysOn,meta,0,0,7
2025-04-13,BUSAN,web,SKU-008,Acc,RETURN,7,51000,0.03,30600,346290,8.7,12.2,6.7,0,0,178,9556,MAIN,2,1858,17,AlwaysOn,google,0,29,5
2025-04-14,BUSAN,app,SKU-001,Outer,NEW,0,30000,0.03,15600,0,7.4,10.2,5.5,0,0,180,9311,MAIN,3,1520,7,AlwaysOn,meta,0,0,14
2025-04-14,SEOUL,web,SKU-002,Outer,NEW,1,37000,0.03,20720,35890,5.1,7.6,3.2,0,0,209,9652,MAIN,3,1437,14,AlwaysOn,google,0,91,14
2025-04-14,BUSAN,web,SKU-003,Inner,NEW,15,44000,0.03,26400,640200,7.6,10.5,5.8,0,0,182,10042,MAIN,3,1632,16,AlwaysOn,google,0,71,14
2025-04-14,SEOUL,app,SKU-004,Inner,VIP,0,51000,0.03,32640,0,6.6,9.9,4.5,0,0,220,9554,MAIN,3,1416,10,AlwaysOn,meta,0,0,7
2025-04-14,BUSAN,web,SKU-005,Kids,VIP,0,30000,0.03,20400,0,7.6,11.2,6.0,0,0,213,9359,MAIN,3,1562,13,AlwaysOn,google,0,0,7
2025-04-14,SEOUL,app,SKU-006,Kids,NEW,13,37000,0.03,19240,466570,5.7,9.1,3.9,0,0,208,9585,MAIN,3,1556,9,AlwaysOn,meta,0,39,14
2025-04-14,BUSAN,web,SKU-007,Shoes,VIP,0,44000,0.03,24640,0,7.8,10.8,6.2,0,0,220,10272,MAIN,3,1507,12,AlwaysOn,google,0,0,7
2025-04-14,SEOUL,app,SKU-008,Acc,NEW,8,51000,0.03,30600,395760,6.3,9.5,3.9,0,0,207,9375,MAIN,3,1519,4,AlwaysOn,meta,0,21,5
2025-04-15,SEOUL,web,SKU-001,Outer,VIP,0,30000,0.03,15600,0,6.5,9.1,4.9,1,0,200,10239,MAIN,3,1384,12,AlwaysOn,google,0,0,14
2025-04-15,BUSAN,app,SKU-002,Outer,NEW,11,37000,0.03,20720,394790,8.2,10.9,5.7,1,0,223,10377,MAIN,3,1401,9,AlwaysOn,meta,0,80,14
2025-04-15,SEOUL,app,SKU-003,Inner,NEW,10,44000,0.03,26400,426800,5.9,8.7,3.3,1,0,207,10674,MAIN,3,1526,13,AlwaysOn,meta,0,61,14
2025-04-15,BUSAN,web,SKU-004,Inner,RETURN,0,51000,0.03,32640,0,8.0,10.5,5.7,1,0,206,10388,MAIN,3,1437,15,AlwaysOn,google,0,0,7
2025-04-15,SEOUL,app,SKU-005,Kids,RETURN,0,30000,0.03,20400,0,4.2,7.6,2.0,1,0,206,10594,MAIN,3,1454,13,AlwaysOn,meta,0,0,7
2025-04-15,BUSAN,web,SKU-006,Kids,RETURN,8,37000,0.03,19240,287120,7.4,10.6,5.4,1,0,215,9483,MAIN,3,1432,14,AlwaysOn,google,0,31,14
2025-04-15,SEOUL,app,SKU-007,Shoes,NEW,0,44000,0.03,24640,0,7.5,10.4,5.9,1,0,214,9759,MAIN,3,1380,14,AlwaysOn,meta,0,0,7
2025-04-15,BUSAN,web,SKU-008,Acc,VIP,10,51000,0.03,30600,494700,8.2,11.8,6.0,1,0,200,9613,MAIN,3,1395,11,AlwaysOn,google,0,11,5
2025-04-16,BUSAN,app,SKU-001,Outer,NEW,0,30000,0.02,15600,0,7.7,11.2,5.5,0,0,202,10441,MAIN,1,2160,24,AlwaysOn,meta,0,0,14
2025-04-16,SEOUL,web,SKU-002,Outer,NEW,8,37000,0.02,20720,290080,5.7,8.3,3.1,0,0,199,9442,MAIN,1,2183,29,AlwaysOn,google,0,72,14
2025-04-16,BUSAN,web,SKU-003,Inner,NEW,14,44000,0.02,26400,603680,8.0,10.6,5.9,0,0,208,9433,MAIN,1,2324,29,AlwaysOn,google,0,47,14
2025-04-16,SEOUL,app,SKU-004,Inner,VIP,0,51000,0.02,32640,0,5.6,9.0,3.0,0,0,208,10397,MAIN,1,2428,22,AlwaysOn,meta,0,0,7
2025-04-16,BUSAN,web,SKU-005,Kids,RETURN,0,30000,0.02,20400,0,7.3,10.0,4.9,0,0,195,10200,MAIN,1,2332,30,AlwaysOn,google,0,0,7
2025-04-16,SEOUL,app,SKU-006,Kids,NEW,6,37000,0.02,19240,217560,5.6,8.2,4.0,0,0,202,10531,MAIN,1,2428,31,AlwaysOn,meta,0,25,14
2025-04-16,BUSAN,web,SKU-007,Shoes,NEW,0,44000,0.02,24640,0,7.2,10.0,5.0,0,0,202,10193,MAIN,1,2220,25,AlwaysOn,google,0,0,7
2025-04-16,SEOUL,app,SKU-008,Acc,VIP,3,51000,0.02,30600,149940,5.6,8.6,3.5,0,0,219,10474,MAIN,1,2381,21,AlwaysOn,meta,0,8,5
2025-04-17,SEOUL,web,SKU-001,Outer,NEW,0,30000,0.03,15600,0,5.3,8.6,3.1,0,0,229,10310,MAIN,3,1482,10,AlwaysOn,google,0,0,14
2025-04-17,BUSAN,app,SKU-002,Outer,VIP,5,37000,0.03,20720,179450,7.8,11.3,5.8,0,0,208,9472,MAIN,3,1382,15,AlwaysOn,meta,0,67,14
2025-04-17,SEOUL,app,SKU-003,Inner,NEW,12,44000,0.03,26400,512160,6.1,9.4,3.7,0,0,185,9553,MAIN,3,1462,14,AlwaysOn,meta,0,35,14
2025-04-17,BUSAN,web,SKU-004,Inner,VIP,0,51000,0.03,32640,0,7.8,11.0,5.8,0,0,230,10472,MAIN,3,1562,7,AlwaysOn,google,0,0,7
2025-04-17,SEOUL,app,SKU-005,Kids,RETURN,0,30000,0.03,20400,0,4.7,7.3,3.1,0,0,210,10274,MAIN,3,1418,13,AlwaysOn,meta,0,0,7
2025-04-17,BUSAN,web,SKU-006,Kids,RETURN,11,37000,0.03,19240,394790,6.6,9.6,4.5,0,0,178,9526,MAIN,3,1477,8,AlwaysOn,google,0,14,14
2025-04-17,SEOUL,app,SKU-007,Shoes,RETURN,0,44000,0.03,24640,0,5.8,9.3,3.8,0,0,213,10180,MAIN,3,1485,16,AlwaysOn,meta,0,0,7
2025-04-17,BUSAN,web,SKU-008,Acc,RETURN,8,51000,0.03,30600,395760,7.6,11.2,6.0,0,0,181,9402,MAIN,3,1407,15,AlwaysOn,google,0,0,5
2025-04-18,BUSAN,app,SKU-001,Outer,NEW,0,30000,0.03,15600,0,7.0,9.7,5.1,0,0,198,9936,MAIN,3,1458,4,AlwaysOn,meta,0,0,14
2025-04-18,SEOUL,web,SKU-002,Outer,RETURN,5,37000,0.03,20720,179450,4.8,8.2,2.9,0,0,187,10286,MAIN,3,1562,15,AlwaysOn,google,0,62,14
2025-04-18,BUSAN,web,SKU-003,Inner,RETURN,12,44000,0.03,26400,512160,8.9,11.7,7.0,0,0,186,9801,MAIN,3,1447,9,AlwaysOn,google,0,23,14
2025-04-18,SEOUL,app,SKU-004,Inner,RETURN,0,51000,0.03,32640,0,5.0,8.2,2.7,0,0,207,10545,MAIN,3,1398,4,AlwaysOn,meta,0,0,7
2025-04-18,BUSAN,web,SKU-005,Kids,VIP,0,30000,0.03,20400,0,7.4,10.2,4.9,0,0,191,10273,MAIN,3,1560,10,AlwaysOn,google,0,0,7
2025-04-18,SEOUL,app,SKU-006,Kids,NEW,9,37000,0.03,19240,323010,6.5,9.6,4.8,0,0,212,10431,MAIN,3,1483,6,AlwaysOn,meta,0,5,14
2025-04-18,BUSAN,web,SKU-007,Shoes,NEW,0,44000,0.03,24640,0,7.6,10.6,5.1,0,0,198,9404,MAIN,3,1575,13,AlwaysOn,google,0,0,7
2025-04-18,SEOUL,app,SKU-008,Acc,NEW,0,51000,0.03,30600,0,5.2,8.4,2.7,0,0,227,9959,MAIN,3,1441,12,AlwaysOn,meta,0,0,5
2025-04-19,SEOUL,web,SKU-001,Outer,RETURN,0,30000,0.05,15600,0,5.3,8.4,3.3,0,0,204,10562,MAIN,2,1761,22,AlwaysOn,google,0,0,14
2025-04-19,BUSAN,app,SKU-002,Outer,VIP,5,37000,0.05,20720,175750,6.0,8.6,3.8,0,0,178,9744,MAIN,2,1898,15,AlwaysOn,meta,0,57,14
2025-04-19,SEOUL,app,SKU-003,Inner,NEW,10,44000,0.05,26400,418000,5.8,9.0,3.5,0,0,197,10519,MAIN,2,1657,12,AlwaysOn,meta,0,13,14
2025-04-19,BUSAN,web,SKU-004,Inner,RETURN,0,51000,0.05,32640,0,7.6,11.0,5.3,0,0,226,10086,MAIN,2,1922,19,AlwaysOn,google,0,0,7
2025-04-19,SEOUL,app,SKU-005,Kids,RETURN,0,30000,0.05,20400,0,4.0,7.5,2.1,0,0,222,9955,MAIN,2,1696,23,AlwaysOn,meta,0,0,7
2025-04-19,BUSAN,web,SKU-006,Kids,VIP,5,37000,0.05,19240,175750,6.9,9.7,5.0,0,0,182,9678,MAIN,2,1915,13,AlwaysOn,google,0,0,14
2025-04-19,SEOUL,app,SKU-007,Shoes,RETURN,0,44000,0.05,24640,0,5.7,9.2,3.2,0,0,179,9831,MAIN,2,1742,22,AlwaysOn,meta,0,0,7
2025-04-19,BUSAN,web,SKU-008,Acc,RETURN,0,51000,0.05,30600,0,8.1,11.6,6.2,0,0,188,10174,MAIN,2,1680,13,AlwaysOn,google,0,0,5
2025-04-20,BUSAN,app,SKU-001,Outer,NEW,0,30000,0.03,15600,0,6.9,9.9,4.5,0,0,206,9915,MAIN,3,1553,11,AlwaysOn,meta,0,0,14
2025-04-20,SEOUL,web,SKU-002,Outer,RETURN,13,37000,0.03,20720,466570,5.2,8.7,3.0,0,0,211,9439,MAIN,3,1525,17,AlwaysOn,google,0,44,14
2025-04-20,BUSAN,web,SKU-003,Inner,NEW,10,44000,0.03,26400,426800,7.0,10.3,5.3,0,0,201,10579,MAIN,3,1516,6,AlwaysOn,google,0,3,14
2025-04-20,SEOUL,app,SKU-004,Inner,VIP,0,51000,0.03,32640,0,5.6,8.9,3.8,0,0,209,9852,MAIN,3,1529,5,AlwaysOn,meta,0,0,7
2025-04-20,BUSAN,web,SKU-005,Kids,VIP,0,30000,0.03,20400,0,7.6,11.2,5.0,0,0,189,10212,MAIN,3,1466,15,AlwaysOn,google,0,0,7
2025-04-20,SEOUL,app,SKU-006,Kids,RETURN,0,37000,0.03,19240,0,5.2,8.5,3.1,0,0,190,9381,MAIN,3,1458,13,AlwaysOn,meta,0,0,14
2025-04-20,BUSAN,web,SKU-007,Shoes,RETURN,0,44000,0.03,24640,0,7.8,10.8,6.2,0,0,177,9731,MAIN,3,1637,7,AlwaysOn,google,0,0,7
2025-04-20,SEOUL,app,SKU-008,Acc,VIP,0,51000,0.03,30600,0,3.9,7.1,1.9,0,0,189,9816,MAIN,3,1472,15,AlwaysOn,meta,0,0,5
2025-04-21,SEOUL,web,SKU-001,Outer,VIP,0,30000,0.03,15600,0,5.2,7.9,3.3,0,0,221,9872,MAIN,3,1523,16,AlwaysOn,google,0,0,14
2025-04-21,BUSAN,app,SKU-002,Outer,NEW,10,37000,0.03,20720,358900,6.3,9.1,4.7,0,0,220,10623,MAIN,3,1506,12,AlwaysOn,meta,0,34,14
2025-04-21,SEOUL,app,SKU-003,Inner,RETURN,3,44000,0.03,26400,128040,4.1,7.2,1.8,0,0,188,9847,MAIN,3,1596,7,AlwaysOn,meta,0,0,14
2025-04-21,BUSAN,web,SKU-004,Inner,VIP,0,51000,0.03,32640,0,6.8,9.6,4.5,0,0,192,9899,MAIN,3,1586,4,AlwaysOn,google,0,0,7
